uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,slideID,acceptedTaxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,specificEpithet,infraspecificEpithet,invertebrateLifeStage,sizeClass,sizeCategory,individualCount,subsamplePercent,estimatedTotalCount,immatureSpecimen,indeterminateSpecies,sampleCondition,distinctTaxon,identificationQualifier,identificationReferences,qcChecked,laboratoryName,identifiedBy,identificationRemarks,dataQF
"0d05cc48-5231-4b4d-9b03-7ea476c870b0","D17","BIGC","BIGC.AOS.reach","2019-04-15T17:45Z","2019-09-05","BIGC.20190415.SURBER.1","A00000063575",,"CERSP10","Y","Ceratopogoninae sp.",,"subfamily","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Ceratopogonidae","Ceratopogoninae",,,,"sp.",,"larva",2,,1,100,1,"N","Y","condition OK","N",,"Merritt and Cummins 2008","N","EcoAnalysts Inc.","A. Navesky",,
"2b2d4ba9-9d85-4387-b123-a963df3f9c22","D17","BIGC","BIGC.AOS.reach","2019-04-15T17:45Z","2019-09-06","BIGC.20190415.SURBER.7","A00000063602",,"DRUCOL","Y","Drunella coloradensis/flavilinea",,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",,"Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae",,,,"Drunella","coloradensis/flavilinea",,"larva",5,,1,71,1,"N","N","condition OK","N",,"Allen and Edmunds 1962","N","EcoAnalysts Inc.","A. Navesky",,
"1c24c24d-d8f9-4e8b-a0ef-d662f19fc0a1","D17","BIGC","BIGC.AOS.reach","2019-04-15T17:45Z","2019-09-06","BIGC.20190415.SURBER.6","A00000063574",,"NEMSP","Y","Nematoda sp.",,"phylum","Nematoda",,,,,,,,,,,,,,,"sp.",,"none",11,,1,44,2,"N","N","condition OK","N",,"Thorp and Covich 2001","N","EcoAnalysts Inc.","A. Navesky",,
"d75c8521-1493-4f97-ae55-bf50bc2415b4","D17","BIGC","BIGC.AOS.reach","2019-04-15T17:45Z","2019-09-06","BIGC.20190415.SURBER.6","A00000063574",,"CHLSP","Y","Chloroperlidae sp.",,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Systellognatha",,,"Chloroperlidae",,,,,"sp.",,"larva",1,,3,44,7,"Y","N","condition OK","N",,"Stewart and Stark, 2002","N","EcoAnalysts Inc.","A. Navesky",,
"a98cb787-52fc-4bb3-bb11-792dfe4bbee1","D17","BIGC","BIGC.AOS.reach","2019-04-15T17:45Z","2019-09-06","BIGC.20190415.SURBER.7","A00000063602",,"EPHDOR","Y","Ephemerella dorothea/excrucians",,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",,"Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae",,,,"Ephemerella","dorothea/excrucians",,"larva",9,,1,71,1,"N","N","condition OK","N",,"Allen and Edmunds 1965","N","EcoAnalysts Inc.","A. Navesky",,
"54da7ad0-b5ab-4f9b-929f-04b591eecce1","D17","BIGC","BIGC.AOS.reach","2019-04-15T17:45Z","2019-09-06","BIGC.20190415.SURBER.7","A00000063602",,"CERSP10","Y","Ceratopogoninae sp.",,"subfamily","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Ceratopogonidae","Ceratopogoninae",,,,"sp.",,"larva",5,,2,71,3,"N","N","condition OK","N",,"Merritt and Cummins 2008","N","EcoAnalysts Inc.","A. Navesky",,
"f6aabb48-256c-4bb6-b664-7c0e115d4832","D17","BIGC","BIGC.AOS.reach","2019-04-15T17:45Z","2019-09-06","BIGC.20190415.SURBER.7","A00000063602",,"PLESP","Y","Plecoptera sp.",,"order","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera",,,,,,,,,"sp.",,"larva",1,,3,71,4,"Y","N","condition OK","N",,"Stewart and Stark, 2002","N","EcoAnalysts Inc.","A. Navesky","perlidae or perlodidae",
"358ab542-968a-4875-a16b-861c8291fd1b","D17","BIGC","BIGC.AOS.reach","2019-04-15T17:45Z","2019-09-06","BIGC.20190415.SURBER.6","A00000063574",,"GOMSP","Y","Gomphidae sp.",,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",,"Odonata","Anisoptera",,,"Gomphidae",,,,,"sp.",,"larva",1,,2,44,5,"Y","N","condition OK","N",,"Needham, Westfall and May 2000","N","EcoAnalysts Inc.","A. Navesky",,
"9ee37cc8-dc4c-4123-9526-8d51562a2a9c","D17","BIGC","BIGC.AOS.reach","2019-04-15T17:45Z","2019-09-06","BIGC.20190415.SURBER.7","A00000063602",,"EUKBRE","Y","Eukiefferiella brehmi gr.",,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Orthocladiinae",,,"Eukiefferiella","brehmi gr.",,"larva",3,,1,71,1,"N","N","condition OK","N",,"Epler 2001","N","EcoAnalysts Inc.","W. Hoiland",,
"0585623c-c5a1-4cce-b25f-e0e048f91e1c","D17","BIGC","BIGC.AOS.reach","2019-04-15T17:45Z","2019-09-05","BIGC.20190415.SURBER.3","A00000063590",,"ENCSP1","Y","Enchytraeidae sp.",,"family","Annelida","Clitellata","Oligochaeta","Oligochaeta",,,"Enchytraeida",,,,"Enchytraeidae",,,,,"sp.",,"none",1,"1a",1,100,1,"N","N","condition OK","N",,"Kathman and Brinkhurst, 1999","Y","EcoAnalysts Inc.","L. Flaherty",,
